environment,method,steps,n_seeds,mean_eprewmean,std_eprewmean,sem_eprewmean,ci95_halfwidth
Jumper,Exact RAT,5860000,5,8.04,0.97877474,0.43772137,0.85793389
Jumper,Exact RAT,5900000,5,7.8,1.1916375,0.5329165,1.0445163
Jumper,Exact RAT,5940000,5,8.3,0.97724101,0.43703547,0.85658952
Jumper,Exact RAT,5980000,5,8.12,1.3989282,0.62561969,1.2262146
Maze,PPO,41000,5,1.958,0.53950904,0.24127578,0.47290052
Maze,PPO,81900,5,1.94,0.4929503,0.22045408,0.43208999
Maze,PPO,123000,5,2.46,0.31304952,0.14,0.2744
Maze,PPO,164000,5,2.26,0.34351128,0.15362291,0.30110091
Maze,PPO,205000,5,2.66,0.79561297,0.35580894,0.69738552
Maze,PPO,246000,5,2.64,0.40373258,0.1805547,0.35388721
Maze,PPO,287000,5,3.06,0.33615473,0.15033296,0.29465261
Maze,PPO,328000,5,3.34,1.3277801,0.59380131,1.1638506
Maze,PPO,369000,5,3.46,0.94498677,0.42261093,0.82831743
Maze,PPO,410000,5,4.06,1.7067513,0.76328239,1.4960335
Maze,PPO,451000,5,4.14,1.4876155,0.6652819,1.3039525
Maze,PPO,492000,5,4.44,1.2054045,0.53907328,1.0565836
Maze,PPO,532000,5,4.92,1.1300442,0.50537115,0.99052746
Maze,PPO,573000,5,4.26,1.4432602,0.64544558,1.2650733
Maze,PPO,614000,5,4.5,1.8466185,0.82583291,1.6186325
Maze,PPO,655000,5,4.92,1.6146207,0.72208033,1.4152774
Maze,PPO,696000,5,5.16,1.3049904,0.58360946,1.1438745
Maze,PPO,737000,5,5.14,1.5725775,0.70327804,1.378425
Maze,PPO,778000,5,5.26,1.6349312,0.73116346,1.4330804
Maze,PPO,819000,5,4.92,1.5023315,0.67186308,1.3168516
Maze,PPO,860000,5,5.22,1.3989282,0.62561969,1.2262146
Maze,PPO,901000,5,5.4,1.9949937,0.89218832,1.7486891
Maze,PPO,942000,5,5.48,2.2286767,0.99669454,1.9535213
Maze,PPO,983000,5,5.22,1.8713631,0.83689904,1.6403221
Maze,PPO,1020000,5,5.58,1.956272,0.87487142,1.714748
Maze,PPO,1060000,5,6.1,1.7073371,0.76354437,1.496547
Maze,PPO,1110000,5,6.6,1.286468,0.57532599,1.1276389
Maze,PPO,1150000,5,6.72,1.3330416,0.59615434,1.1684625
Maze,PPO,1190000,5,6.08,1.9460216,0.87028731,1.7057631
Maze,PPO,1230000,5,6.8,1.0908712,0.48785244,0.95619078
Maze,PPO,1270000,5,6.76,1.254193,0.56089215,1.0993486
Maze,PPO,1310000,5,6.74,1.7472836,0.78140898,1.5315616
Maze,PPO,1350000,5,6.06,1.5931102,0.71246053,1.3964226
Maze,PPO,1390000,5,6.48,1.8033303,0.80647381,1.5806887
Maze,PPO,1430000,5,6.86,1.8528357,0.8286133,1.6240821
Maze,PPO,1470000,5,6.76,1.2054045,0.53907328,1.0565836
Maze,PPO,1520000,5,6.44,1.9475626,0.87097646,1.7071139
Maze,PPO,1560000,5,6.76,1.2502,0.55910643,1.0958486
Maze,PPO,1600000,5,6.6,1.5459625,0.69137544,1.3550959
Maze,PPO,1640000,5,6.74,1.4638989,0.65467549,1.283164
Maze,PPO,1680000,5,6.38,1.0802777,0.48311489,0.94690519
Maze,PPO,1720000,5,7,1.6446884,0.73552702,1.441633
Maze,PPO,1760000,5,6.94,1.5009997,0.67126746,1.3156842
Maze,PPO,1800000,5,6.8,1.3304135,0.59497899,1.1661588
Maze,PPO,1840000,5,6.62,1.2194261,0.54534393,1.0688741
Maze,PPO,1880000,5,6.96,1.5241391,0.68161573,1.3359668
Maze,PPO,1930000,5,7.06,1.472413,0.65848311,1.2906269
Maze,PPO,1970000,5,6.94,1.6592167,0.74202426,1.4543675
Maze,PPO,2010000,5,6.8,1.3228757,0.59160798,1.1595516
Maze,PPO,2050000,5,7.36,1.4604794,0.65314623,1.2801666
Maze,PPO,2090000,5,7,2.2226111,0.99398189,1.9482045
Maze,PPO,2130000,5,7.2,1.0368221,0.46368092,0.90881461
Maze,PPO,2170000,5,7.14,1.3049904,0.58360946,1.1438745
Maze,PPO,2210000,5,7.02,1.3953494,0.62401923,1.2230777
Maze,PPO,2250000,5,6.2,1.1445523,0.51185936,1.0032443
Maze,PPO,2290000,5,6.86,1.5192103,0.67941151,1.3316466
Maze,PPO,2330000,5,6.98,1.6053037,0.71791364,1.4071107
Maze,PPO,2380000,5,6.88,1.0425929,0.46626173,0.91387299
Maze,PPO,2420000,5,7.16,1.1674759,0.5221111,1.0233378
Maze,PPO,2460000,5,7.24,1.0667708,0.47707442,0.93506586
Maze,PPO,2500000,5,7.16,1.0899541,0.4874423,0.95538692
Maze,PPO,2540000,5,7.28,1.4956604,0.66887966,1.3110041
Maze,PPO,2580000,5,7.2,0.48989795,0.21908902,0.42941449
Maze,PPO,2620000,5,7.48,0.8228001,0.36796739,0.72121608
Maze,PPO,2660000,5,7.22,0.94445752,0.42237424,0.82785351
Maze,PPO,2700000,5,7.54,1.3464769,0.60216277,1.180239
Maze,PPO,2740000,5,7.32,1.2457929,0.55713553,1.0919856
Maze,PPO,2790000,5,6.76,0.78930349,0.35298725,0.69185501
Maze,PPO,2830000,5,7.16,1.4310835,0.64,1.2544
Maze,PPO,2870000,5,6.8,1.2144958,0.54313902,1.0645525
Maze,PPO,2910000,5,7.26,1.0784248,0.48228622,0.945281
Maze,PPO,2950000,5,7.28,1.2316655,0.55081757,1.0796024
Maze,PPO,2990000,5,7.32,0.92303846,0.41279535,0.80907888
Maze,PPO,3030000,5,7.16,0.98640762,0.4411349,0.8646244
Maze,PPO,3070000,5,6.94,0.82643814,0.36959437,0.72440497
Maze,PPO,3110000,5,6.82,1.2377399,0.5535341,1.0849268
Maze,PPO,3150000,5,7.14,1.0163661,0.45453273,0.89088415
Maze,PPO,3190000,5,7.4,0.88034084,0.39370039,0.77165277
Maze,PPO,3240000,5,7.62,0.85848704,0.38392708,0.75249707
Maze,PPO,3280000,5,7.12,0.97826377,0.43749286,0.857486
Maze,PPO,3320000,5,6.76,1.366748,0.61122827,1.1980074
Maze,PPO,3360000,5,7.08,1.2357184,0.55263008,1.0831549
Maze,PPO,3400000,5,7.02,1.4855975,0.66437941,1.3021836
Maze,PPO,3440000,5,7.14,1.1653326,0.52115257,1.021459
Maze,PPO,3480000,5,7.08,1.1189281,0.50039984,0.98078369
Maze,PPO,3520000,5,7.36,0.68774995,0.30757113,0.60283941
Maze,PPO,3560000,5,7.42,1.0232302,0.45760245,0.8969008
Maze,PPO,3600000,5,7.54,0.4929503,0.22045408,0.43208999
Maze,PPO,3650000,5,7.82,0.70142712,0.31368774,0.61482798
Maze,PPO,3690000,5,7.68,1.2696456,0.56780278,1.1128935
Maze,PPO,3730000,5,7.32,1.1627553,0.52,1.0192
Maze,PPO,3770000,5,7.5,1.0148892,0.45387223,0.88958957
Maze,PPO,3810000,5,7.52,0.77910205,0.34842503,0.68291305
Maze,PPO,3850000,5,7.58,0.99347874,0.4442972,0.87082251
Maze,PPO,3890000,5,7.58,1.0616026,0.4747631,0.93053567
Maze,PPO,3930000,5,7.98,1.1903781,0.53235327,1.0434124
Maze,PPO,3970000,5,7.5,1.1157957,0.498999,0.97803804
Maze,PPO,4010000,5,7.72,1.1497826,0.51419841,1.0078289
Maze,PPO,4060000,5,7.72,1.6604216,0.74256313,1.4554237
Maze,PPO,4100000,5,7.78,1.4446453,0.64606501,1.2662874
Maze,PPO,4140000,5,7.68,0.9884331,0.44204072,0.86639982
Maze,PPO,4180000,5,7.92,1.239758,0.55443665,1.0866958
Maze,PPO,4220000,5,7.72,1.4254824,0.6374951,1.2494904
Maze,PPO,4260000,5,7.92,1.1798305,0.52763624,1.034167
Maze,PPO,4300000,5,8.02,1.077961,0.48207883,0.94487451
Maze,PPO,4340000,5,8.04,1.3202273,0.59042358,1.1572302
Maze,PPO,4380000,5,7.86,1.1696153,0.52306787,1.025213
Maze,PPO,4420000,5,7.78,0.5585696,0.24979992,0.48960784
Maze,PPO,4460000,5,7.88,1.2275993,0.54899909,1.0760382
Maze,PPO,4510000,5,8.06,1.0310189,0.46108568,0.90372792
Maze,PPO,4550000,5,7.92,1.3103435,0.58600341,1.1485667
Maze,PPO,4590000,5,7.54,1.3371612,0.59799666,1.1720734
Maze,PPO,4630000,5,7.9,1.0319884,0.46151923,0.90457769
Maze,PPO,4670000,5,7.86,1.1717508,0.5240229,1.0270849
Maze,PPO,4710000,5,7.78,1.2853015,0.57480431,1.1266165
Maze,PPO,4750000,5,7.74,1.5630099,0.69899928,1.3700386
Maze,PPO,4790000,5,7.76,1.1717508,0.5240229,1.0270849
Maze,PPO,4830000,5,8.22,1.0802777,0.48311489,0.94690519
Maze,PPO,4870000,5,7.72,0.78230429,0.34985711,0.68571994
Maze,PPO,4920000,5,8.04,0.9989995,0.44676616,0.87566167
Maze,PPO,4960000,5,8.34,0.47222876,0.21118712,0.41392676
Maze,PPO,5000000,5,8.22,0.67970582,0.30397368,0.59578842
Maze,PPO,5040000,5,8.42,0.19235384,0.086023253,0.16860558
Maze,PPO,5080000,5,8.2,0.51961524,0.232379,0.45546284
Maze,PPO,5120000,5,8.1,0.67453688,0.30166206,0.59125764
Maze,PPO,5160000,5,8.1,0.5,0.2236068,0.43826932
Maze,PPO,5200000,5,8.12,0.25884358,0.11575837,0.2268864
Maze,PPO,5240000,5,8.16,0.49799598,0.22271057,0.43651273
Maze,PPO,5280000,5,8.08,0.51672043,0.2310844,0.45292542
Maze,PPO,5320000,5,8.28,0.48682646,0.21771541,0.4267222
Maze,PPO,5370000,5,8.24,0.50299105,0.22494444,0.4408911
Maze,PPO,5410000,5,8.34,0.51283526,0.2293469,0.44951992
Maze,PPO,5450000,5,8.3,0.41833001,0.18708287,0.36668242
Maze,PPO,5490000,5,8.28,0.44384682,0.19849433,0.38904889
Maze,PPO,5530000,5,8.12,0.66105976,0.29563491,0.57944442
Maze,PPO,5570000,5,8.24,0.089442719,0.04,0.0784
Maze,PPO,5610000,5,8.12,0.71902712,0.3215587,0.63025506
Maze,PPO,5650000,5,8.3,0.66332496,0.29664794,0.58142996
Maze,PPO,5690000,5,8.38,0.48682646,0.21771541,0.4267222
Maze,PPO,5730000,5,8,0.9027735,0.40373258,0.79131587
Maze,PPO,5780000,5,8.4,0.35355339,0.15811388,0.30990321
Maze,PPO,5820000,5,7.84,0.59413803,0.26570661,0.52078495
Maze,PPO,5860000,5,8.04,0.37815341,0.16911535,0.33146608
Maze,PPO,5900000,5,7.86,0.70213959,0.31400637,0.61545248
Maze,PPO,5940000,5,8.28,0.57183914,0.25573424,0.5012391
Maze,PPO,5980000,5,8.32,0.31937439,0.14282857,0.27994399
Maze,Exact RAT,41000,5,2.166,0.26302091,0.11762653,0.23054799
Maze,Exact RAT,81900,5,1.6,0.57008771,0.25495098,0.49970391
Maze,Exact RAT,123000,5,2.36,0.72318739,0.32341923,0.6339017
Maze,Exact RAT,164000,5,2.14,0.35071356,0.15684387,0.30741399
Maze,Exact RAT,205000,5,2.62,1.2194261,0.54534393,1.0688741
Maze,Exact RAT,246000,5,2.54,0.78294317,0.35014283,0.68627994
Maze,Exact RAT,287000,5,2.68,0.59749477,0.26720778,0.52372726
Maze,Exact RAT,328000,5,3.2,0.83964278,0.37549967,0.73597935
Maze,Exact RAT,369000,5,3.48,1.4060583,0.6288084,1.2324645
Maze,Exact RAT,410000,5,3.4,1.4247807,0.63718129,1.2488753
Maze,Exact RAT,451000,5,3.54,0.82643814,0.36959437,0.72440497
Maze,Exact RAT,492000,5,3.78,0.56745044,0.25377155,0.49739224
Maze,Exact RAT,532000,5,3.56,1.4808781,0.66226883,1.2980469
Maze,Exact RAT,573000,5,3.74,1.3069047,0.58446557,1.1455525
Maze,Exact RAT,614000,5,3.66,1.4328294,0.64078077,1.2559303
Maze,Exact RAT,655000,5,4,1.24499,0.55677644,1.0912818
Maze,Exact RAT,696000,5,4.12,1.3311649,0.59531504,1.1668175
Maze,Exact RAT,737000,5,3.96,1.7501429,0.78268768,1.5340678
Maze,Exact RAT,778000,5,4.34,1.8447222,0.82498485,1.6169703
Maze,Exact RAT,819000,5,4.16,1.9882153,0.8891569,1.7427475
Maze,Exact RAT,860000,5,4.32,0.99849887,0.44654227,0.87522285
Maze,Exact RAT,901000,5,4.18,0.94445752,0.42237424,0.82785351
Maze,Exact RAT,942000,5,4.64,0.86775573,0.38807216,0.76062143
Maze,Exact RAT,983000,5,4.36,0.7733046,0.34583233,0.67783137
Maze,Exact RAT,1020000,5,4.3,2.1505813,0.9617692,1.8850676
Maze,Exact RAT,1060000,5,4.58,2.5390943,1.1355175,2.2256143
Maze,Exact RAT,1110000,5,4.8,2.1236761,0.94973681,1.8614841
Maze,Exact RAT,1150000,5,4.84,2.4068652,1.0763828,2.1097103
Maze,Exact RAT,1190000,5,5.22,2.7280029,1.22,2.3912
Maze,Exact RAT,1230000,5,5.34,3.2082706,1.4347822,2.8121731
Maze,Exact RAT,1270000,5,5.6,2.602883,1.1640447,2.2815276
Maze,Exact RAT,1310000,5,6.04,2.1547622,0.96363894,1.8887323
Maze,Exact RAT,1350000,5,5.36,1.9204166,0.85883642,1.6833194
Maze,Exact RAT,1390000,5,4.74,2.0292856,0.9075241,1.7787472
Maze,Exact RAT,1430000,5,4.98,2.5946098,1.1603448,2.2742758
Maze,Exact RAT,1470000,5,4.98,2.2004545,0.98407317,1.9287834
Maze,Exact RAT,1520000,5,5.4,2.3462736,1.0492855,2.0565995
Maze,Exact RAT,1560000,5,4.96,2.3880955,1.0679888,2.093258
Maze,Exact RAT,1600000,5,4.92,2.355207,1.0532806,2.06443
Maze,Exact RAT,1640000,5,4.64,2.2941229,1.025963,2.0108874
Maze,Exact RAT,1680000,5,5.24,2.177843,0.97396098,1.9089635
Maze,Exact RAT,1720000,5,5.02,1.6843396,0.75325958,1.4763888
Maze,Exact RAT,1760000,5,4.58,1.1344602,0.50734604,0.99439823
Maze,Exact RAT,1800000,5,5.08,1.3498148,0.60365553,1.1831648
Maze,Exact RAT,1840000,5,4.86,1.505988,0.67349833,1.3200567
Maze,Exact RAT,1880000,5,5.02,1.6208023,0.72484481,1.4206958
Maze,Exact RAT,1930000,5,4.96,1.9514097,0.87269697,1.7104861
Maze,Exact RAT,1970000,5,5.38,1.8660118,0.83450584,1.6356314
Maze,Exact RAT,2010000,5,4.98,1.6932218,0.7572318,1.4841743
Maze,Exact RAT,2050000,5,5.28,1.804716,0.80709355,1.5819034
Maze,Exact RAT,2090000,5,4.98,1.723949,0.77097341,1.5111079
Maze,Exact RAT,2130000,5,5.02,1.8143869,0.81141851,1.5903803
Maze,Exact RAT,2170000,5,5.1,1.8330303,0.81975606,1.6067219
Maze,Exact RAT,2210000,5,4.84,1.8782971,0.84,1.6464
Maze,Exact RAT,2250000,5,4.84,1.7444197,0.78012819,1.5290513
Maze,Exact RAT,2290000,5,4.94,1.6920402,0.75670338,1.4831386
Maze,Exact RAT,2330000,5,5.24,1.6516658,0.73864741,1.4477489
Maze,Exact RAT,2380000,5,5.3,1.5033296,0.67230945,1.3177265
Maze,Exact RAT,2420000,5,5.6,2.0211383,0.90388052,1.7716058
Maze,Exact RAT,2460000,5,5.74,2.1984085,0.98315818,1.92699
Maze,Exact RAT,2500000,5,5.44,1.8836135,0.84237759,1.6510601
Maze,Exact RAT,2540000,5,5.98,2.1158922,0.94625578,1.8546613
Maze,Exact RAT,2580000,5,6,2.3270153,1.0406729,2.0397188
Maze,Exact RAT,2620000,5,5.8,1.7131842,0.76615925,1.5016721
Maze,Exact RAT,2660000,5,5.72,1.8185159,0.81326502,1.5939994
Maze,Exact RAT,2700000,5,5.92,2.012958,0.90022219,1.7644355
Maze,Exact RAT,2740000,5,5.22,1.6813685,0.75193085,1.4737845
Maze,Exact RAT,2790000,5,5.44,2.3136551,1.034698,2.0280081
Maze,Exact RAT,2830000,5,5.46,2.2187835,0.99227012,1.9448494
Maze,Exact RAT,2870000,5,4.88,2.4294032,1.0864621,2.1294658
Maze,Exact RAT,2910000,5,5.74,2.4785076,1.1084223,2.1725077
Maze,Exact RAT,2950000,5,6.38,2.021633,0.90410176,1.7720395
Maze,Exact RAT,2990000,5,6.24,2.4151605,1.0800926,2.1169815
Maze,Exact RAT,3030000,5,6.22,2.2163032,0.99116094,1.9426754
Maze,Exact RAT,3070000,5,6.28,2.1947665,0.98152942,1.9237977
Maze,Exact RAT,3110000,5,6.14,2.7491817,1.2294714,2.409764
Maze,Exact RAT,3150000,5,6.54,2.254551,1.0082658,1.976201
Maze,Exact RAT,3190000,5,6.14,2.2963014,1.0269372,2.0127969
Maze,Exact RAT,3240000,5,6.28,1.8349387,0.82060953,1.6083947
Maze,Exact RAT,3280000,5,6.56,2.3964557,1.0717276,2.1005861
Maze,Exact RAT,3320000,5,6.38,1.7469974,0.781281,1.5313108
Maze,Exact RAT,3360000,5,6.38,2.046216,0.91509562,1.7935874
Maze,Exact RAT,3400000,5,6.84,1.6920402,0.75670338,1.4831386
Maze,Exact RAT,3440000,5,6.7,1.6370706,0.73212021,1.4349556
Maze,Exact RAT,3480000,5,7.2,1.37659,0.61562976,1.2066343
Maze,Exact RAT,3520000,5,7.12,1.4202113,0.63513778,1.24487
Maze,Exact RAT,3560000,5,7.28,1.5990622,0.71512237,1.4016398
Maze,Exact RAT,3600000,5,7,1.7029386,0.76157731,1.4926915
Maze,Exact RAT,3650000,5,7.02,1.9639246,0.8782938,1.7214558
Maze,Exact RAT,3690000,5,7.26,1.8875911,0.84415638,1.6545465
Maze,Exact RAT,3730000,5,6.64,2.2556595,1.0087616,1.9771728
Maze,Exact RAT,3770000,5,6.78,1.7527122,0.78383672,1.53632
Maze,Exact RAT,3810000,5,6.98,1.7311846,0.77420927,1.5174502
Maze,Exact RAT,3850000,5,7.14,1.9654516,0.87897668,1.7227943
Maze,Exact RAT,3890000,5,7.32,2.3101948,1.0331505,2.024975
Maze,Exact RAT,3930000,5,7.04,2.2611944,1.0112369,1.9820243
Maze,Exact RAT,3970000,5,6.86,2.132604,0.95372952,1.8693099
Maze,Exact RAT,4010000,5,7.42,1.8485129,0.82668011,1.620293
Maze,Exact RAT,4060000,5,7.2,2.1482551,0.96072889,1.8830286
Maze,Exact RAT,4100000,5,7.08,2.1393924,0.95676538,1.8752602
Maze,Exact RAT,4140000,5,6.84,2.244549,1.0037928,1.9674339
Maze,Exact RAT,4180000,5,6.74,2.5909458,1.1587062,2.2710641
Maze,Exact RAT,4220000,5,6.82,2.3636836,1.0570714,2.07186
Maze,Exact RAT,4260000,5,7.1,1.6522712,0.73891813,1.4482795
Maze,Exact RAT,4300000,5,7.22,2.3962471,1.0716343,2.1004032
Maze,Exact RAT,4340000,5,7.3,2.1377558,0.95603347,1.8738256
Maze,Exact RAT,4380000,5,7.22,1.6991174,0.75986841,1.4893421
Maze,Exact RAT,4420000,5,7.2,1.9672316,0.8797727,1.7243545
Maze,Exact RAT,4460000,5,6.92,2.1229696,0.94942088,1.8608649
Maze,Exact RAT,4510000,5,6.96,2.0887795,0.93413061,1.830896
Maze,Exact RAT,4550000,5,7.1,2.2549945,1.0084642,1.9765898
Maze,Exact RAT,4590000,5,7.32,2.3402991,1.0466136,2.0513626
Maze,Exact RAT,4630000,5,7.28,2.3615673,1.056125,2.070005
Maze,Exact RAT,4670000,5,7.24,1.6816658,0.75206383,1.4740451
Maze,Exact RAT,4710000,5,7.1,1.9532025,0.87349871,1.7120575
Maze,Exact RAT,4750000,5,6.92,2.101666,0.93989361,1.8421915
Maze,Exact RAT,4790000,5,6.96,2.558906,1.1443776,2.24298
Maze,Exact RAT,4830000,5,6.72,2.2083931,0.98762341,1.9357419
Maze,Exact RAT,4870000,5,7.04,1.7586927,0.78651128,1.5415621
Maze,Exact RAT,4920000,5,7.12,2.4386472,1.0905962,2.1375685
Maze,Exact RAT,4960000,5,7.1,2.4238399,1.0839742,2.1245894
Maze,Exact RAT,5000000,5,7.36,2.0032474,0.89587946,1.7559237
Maze,Exact RAT,5040000,5,7,2.2538855,1.0079683,1.9756178
Maze,Exact RAT,5080000,5,7.02,2.0559669,0.91945636,1.8021345
Maze,Exact RAT,5120000,5,7.22,2.1741665,0.97231682,1.905741
Maze,Exact RAT,5160000,5,7.14,2.0574256,0.92010869,1.803413
Maze,Exact RAT,5200000,5,6.98,2.2993477,1.0282996,2.0154672
Maze,Exact RAT,5240000,5,7.38,2.176465,0.97334475,1.9077557
Maze,Exact RAT,5280000,5,7.06,1.9501282,0.87212384,1.7093627
Maze,Exact RAT,5320000,5,6.82,2.5616401,1.1456003,2.2453765
Maze,Exact RAT,5370000,5,7.04,2.5822471,1.154816,2.2634394
Maze,Exact RAT,5410000,5,7.3,2.0359273,0.91049437,1.784569
Maze,Exact RAT,5450000,5,7.22,2.1123447,0.94466925,1.8515517
Maze,Exact RAT,5490000,5,6.78,1.9967474,0.89297256,1.7502262
Maze,Exact RAT,5530000,5,7.06,1.479189,0.66151342,1.2965663
Maze,Exact RAT,5570000,5,6.4,2.1621748,0.96695398,1.8952298
Maze,Exact RAT,5610000,5,7.16,2.0983327,0.9384029,1.8392697
Maze,Exact RAT,5650000,5,6.98,2.4345431,1.0887608,2.1339711
Maze,Exact RAT,5690000,5,7.18,1.9434505,0.8691375,1.7035095
Maze,Exact RAT,5730000,5,7.22,1.9613771,0.87715449,1.7192228
Maze,Exact RAT,5780000,5,6.92,2.1510463,0.96197713,1.8854752
Maze,Exact RAT,5820000,5,7.2,1.8748333,0.83845095,1.6433639
Maze,Exact RAT,5860000,5,7.58,1.6932218,0.7572318,1.4841743
Maze,Exact RAT,5900000,5,7.28,1.523811,0.681469,1.3356792
Maze,Exact RAT,5940000,5,7.14,1.7038192,0.76197113,1.4934634
Maze,Exact RAT,5980000,5,7.48,1.6238842,0.72622311,1.4233973
Miner,PPO,41000,5,1.424,0.37553961,0.16794642,0.32917498
Miner,PPO,81900,5,1.362,0.30277054,0.1354031,0.26539008
Miner,PPO,123000,5,1.516,0.20743674,0.092768529,0.18182632
Miner,PPO,164000,5,1.542,0.17852171,0.079837335,0.15648118
Miner,PPO,205000,5,1.742,0.17767949,0.079460682,0.15574294
Miner,PPO,246000,5,1.542,0.094180677,0.042118879,0.082553004
Miner,PPO,287000,5,1.58,0.31184932,0.13946326,0.27334798
Miner,PPO,328000,5,1.76,0.40975602,0.18324847,0.35916699
Miner,PPO,369000,5,1.686,0.33731291,0.15085092,0.2956678
Miner,PPO,410000,5,1.6,0.32225766,0.14411801,0.28247129
Miner,PPO,451000,5,1.598,0.40739416,0.18219221,0.35709672
Miner,PPO,492000,5,1.534,0.37600532,0.16815469,0.32958319
Miner,PPO,532000,5,1.538,0.37056713,0.16572266,0.32481641
Miner,PPO,573000,5,1.526,0.28430617,0.12714559,0.24920535
Miner,PPO,614000,5,1.54,0.27586228,0.12336936,0.24180395
Miner,PPO,655000,5,1.748,0.30833423,0.13789126,0.27026687
Miner,PPO,696000,5,1.88,0.48187135,0.21549942,0.42237886
Miner,PPO,737000,5,1.744,0.19844395,0.088746831,0.17394379
Miner,PPO,778000,5,1.59,0.29214722,0.13065221,0.25607833
Miner,PPO,819000,5,1.718,0.31220186,0.13962092,0.27365699
Miner,PPO,860000,5,1.61,0.27046257,0.12095454,0.23707089
Miner,PPO,901000,5,1.468,0.29414282,0.13154467,0.25782755
Miner,PPO,942000,5,1.468,0.17455658,0.078064076,0.15300559
Miner,PPO,983000,5,1.704,0.29245512,0.13078991,0.25634822
Miner,PPO,1020000,5,1.83,0.53197744,0.23790755,0.46629879
Miner,PPO,1060000,5,1.752,0.40499383,0.18111875,0.35499274
Miner,PPO,1110000,5,1.776,0.29134172,0.13029198,0.25537228
Miner,PPO,1150000,5,1.884,0.52190037,0.23340094,0.45746585
Miner,PPO,1190000,5,1.878,0.51794787,0.23163333,0.45400133
Miner,PPO,1230000,5,2.088,0.56237888,0.25150348,0.49294682
Miner,PPO,1270000,5,2.06,0.35503521,0.15877657,0.31120208
Miner,PPO,1310000,5,1.946,0.33619935,0.15035292,0.29469172
Miner,PPO,1350000,5,1.972,0.36588249,0.16362763,0.32071015
Miner,PPO,1390000,5,2.07,0.46384265,0.20743674,0.40657601
Miner,PPO,1430000,5,2.034,0.33238532,0.14864723,0.29134858
Miner,PPO,1470000,5,1.822,0.39480375,0.1765616,0.34606074
Miner,PPO,1520000,5,1.714,0.38435661,0.1718895,0.33690342
Miner,PPO,1560000,5,1.996,0.66755524,0.29853978,0.58513797
Miner,PPO,1600000,5,2.03,0.45227204,0.20226221,0.39643392
Miner,PPO,1640000,5,1.814,0.3047622,0.1362938,0.26713585
Miner,PPO,1680000,5,2.042,0.60363068,0.26995185,0.52910562
Miner,PPO,1720000,5,2.078,0.54618678,0.24426215,0.47875382
Miner,PPO,1760000,5,2.238,0.64534487,0.288607,0.56566972
Miner,PPO,1800000,5,2.29,0.79965618,0.35761711,0.70092954
Miner,PPO,1840000,5,2.208,0.65063046,0.29097079,0.57030275
Miner,PPO,1880000,5,2.168,0.75754208,0.33878312,0.66401491
Miner,PPO,1930000,5,2.21,0.53272882,0.23824357,0.4669574
Miner,PPO,1970000,5,2.382,0.5700614,0.25493921,0.49968085
Miner,PPO,2010000,5,2.13,0.55195108,0.24684003,0.48380646
Miner,PPO,2050000,5,2.164,0.76425127,0.34178356,0.66989577
Miner,PPO,2090000,5,2.086,0.77796529,0.34791666,0.68191665
Miner,PPO,2130000,5,2.03,0.52569002,0.23509573,0.46078762
Miner,PPO,2170000,5,2.428,0.7078983,0.31658174,0.62050022
Miner,PPO,2210000,5,2.474,0.75982235,0.33980288,0.66601365
Miner,PPO,2250000,5,1.946,0.40752914,0.18225257,0.35721504
Miner,PPO,2290000,5,1.86,0.28530685,0.1275931,0.25008248
Miner,PPO,2330000,5,2.132,0.40567228,0.18142216,0.35558743
Miner,PPO,2380000,5,2.074,0.35472525,0.15863795,0.31093039
Miner,PPO,2420000,5,2.08,0.36269822,0.16220358,0.31791901
Miner,PPO,2460000,5,2.214,0.48803688,0.21825673,0.42778319
Miner,PPO,2500000,5,2.452,0.74109379,0.33142722,0.64959734
Miner,PPO,2540000,5,2.71,0.79962491,0.35760313,0.70090214
Miner,PPO,2580000,5,2.54,0.71526219,0.31987498,0.62695495
Miner,PPO,2620000,5,2.36,0.66419124,0.29703535,0.58218929
Miner,PPO,2660000,5,2.434,0.76523199,0.34222215,0.67075541
Miner,PPO,2700000,5,2.438,0.57399477,0.25669827,0.5031286
Miner,PPO,2740000,5,2.442,0.50036986,0.22377221,0.43859352
Miner,PPO,2790000,5,2.406,0.97364264,0.43542623,0.85343541
Miner,PPO,2830000,5,2.566,1.0662223,0.47682911,0.93458506
Miner,PPO,2870000,5,2.778,1.3921638,0.62259457,1.2202854
Miner,PPO,2910000,5,2.602,1.1874426,0.53104049,1.0408394
Miner,PPO,2950000,5,2.346,0.70287268,0.31433422,0.61609507
Miner,PPO,2990000,5,2.186,0.42252811,0.18896031,0.37036221
Miner,PPO,3030000,5,2.158,0.77933946,0.3485312,0.68312116
Miner,PPO,3070000,5,2.316,1.0336972,0.46228346,0.90607559
Miner,PPO,3110000,5,2.604,1.0832036,0.48442337,0.9494698
Miner,PPO,3150000,5,2.698,0.8831591,0.39496076,0.77412308
Miner,PPO,3190000,5,2.946,1.0886827,0.4868737,0.95427245
Miner,PPO,3240000,5,2.83,0.96643675,0.43220366,0.84711917
Miner,PPO,3280000,5,2.726,1.0217289,0.45693107,0.89558489
Miner,PPO,3320000,5,2.728,1.0086972,0.45110309,0.88416206
Miner,PPO,3360000,5,2.532,1.0894815,0.48723095,0.95497266
Miner,PPO,3400000,5,2.314,1.0577476,0.47303911,0.92715666
